jdate,value,date
1390-06-06,103647.0,2011-08-28
1390-06-07,104243.0,2011-08-29
1390-06-08,105058.0,2011-08-30
1390-06-12,106121.0,2011-09-03
1390-06-13,106818.0,2011-09-04
1390-06-14,107250.0,2011-09-05
1390-06-15,108690.0,2011-09-06
1390-06-16,109567.0,2011-09-07
1390-06-19,110251.0,2011-09-10
1390-06-20,110257.0,2011-09-11
1390-06-21,110090.0,2011-09-12
1390-06-22,109579.0,2011-09-13
1390-06-23,109185.0,2011-09-14
1390-06-27,109383.0,2011-09-18
1390-06-28,109309.0,2011-09-19
1390-06-29,109230.0,2011-09-20
1390-07-03,108894.0,2011-09-25
1390-07-04,108109.0,2011-09-26
1390-07-05,108601.0,2011-09-27
1390-07-06,109007.0,2011-09-28
1390-07-09,108664.0,2011-10-01
1390-07-10,108519.0,2011-10-02
1390-07-11,108482.0,2011-10-03
1390-07-12,108859.0,2011-10-04
1390-07-13,109295.0,2011-10-05
1390-07-16,109496.0,2011-10-08
1390-07-17,109317.0,2011-10-09
1390-07-18,109116.0,2011-10-10
1390-07-19,109456.0,2011-10-11
1390-07-20,109217.0,2011-10-12
1390-07-23,108501.0,2011-10-15
1390-07-24,106967.0,2011-10-16
1390-07-25,106431.0,2011-10-17
1390-07-26,106428.0,2011-10-18
1390-07-27,106627.0,2011-10-19
1390-07-30,106396.0,2011-10-22
1390-08-01,105984.0,2011-10-23
1390-08-02,105274.0,2011-10-24
1390-08-03,105476.0,2011-10-25
1390-08-04,105438.0,2011-10-26
1390-08-07,105592.0,2011-10-29
1390-08-08,105422.0,2011-10-30
1390-08-09,105416.0,2011-10-31
1390-08-10,105477.0,2011-11-01
1390-08-11,105788.0,2011-11-02
1390-08-17,103051.0,2011-11-08
1390-08-18,103318.0,2011-11-09
1390-08-21,103596.0,2011-11-12
1390-08-22,103229.0,2011-11-13
1390-08-23,103205.0,2011-11-14
1390-08-25,103204.0,2011-11-16
1390-08-28,103206.0,2011-11-19
1390-08-29,102928.0,2011-11-20
1390-09-01,101230.0,2011-11-22
1390-09-02,99957.0,2011-11-23
1390-09-05,99550.0,2011-11-26
1390-09-06,97875.0,2011-11-27
1390-09-07,97554.0,2011-11-28
1390-09-08,98008.0,2011-11-29
1390-09-09,97712.0,2011-11-30
1390-09-12,98120.0,2011-12-03
1390-09-13,99097.0,2011-12-04
1390-09-16,100341.0,2011-12-07
1390-09-19,100445.0,2011-12-10
1390-09-20,99868.0,2011-12-11
1390-09-21,99903.0,2011-12-12
1390-09-22,100160.0,2011-12-13
1390-09-23,100048.0,2011-12-14
1390-09-26,99795.0,2011-12-17
1390-09-27,100103.0,2011-12-18
1390-09-28,100242.0,2011-12-19
1390-09-29,100039.0,2011-12-20
1390-09-30,99655.0,2011-12-21
1390-10-03,99503.0,2011-12-24
1390-10-04,99497.0,2011-12-25
1390-10-05,99180.0,2011-12-26
1390-10-06,98976.0,2011-12-27
1390-10-07,98950.0,2011-12-28
1390-10-10,99285.0,2011-12-31
