jdate,value,date
1397-03-01,256.3,2018-05-22
1397-03-02,259.1,2018-05-23
1397-03-05,262.3,2018-05-26
1397-03-06,261.9,2018-05-27
1397-03-07,260.2,2018-05-28
1397-03-08,258.2,2018-05-29
1397-03-09,256.9,2018-05-30
1397-03-12,255.4,2018-06-02
1397-03-13,255.3,2018-06-03
1397-03-19,254.1,2018-06-09
1397-03-20,253.1,2018-06-10
1397-03-21,252.1,2018-06-11
1397-03-22,252.1,2018-06-12
1397-03-23,259.8,2018-06-13
1397-03-27,264.3,2018-06-17
1397-03-28,265.8,2018-06-18
1397-03-29,265.7,2018-06-19
1397-03-30,267.9,2018-06-20
1397-04-02,266.7,2018-06-23
1397-04-03,268.9,2018-06-24
1397-04-04,277.4,2018-06-25
1397-04-05,280.7,2018-06-26
1397-04-06,272.2,2018-06-27
1397-04-09,269.4,2018-06-30
1397-04-10,263.6,2018-07-01
1397-04-11,263.6,2018-07-02
1397-04-12,266.7,2018-07-03
1397-04-13,265.7,2018-07-04
1397-04-16,267.1,2018-07-07
1397-04-17,264.8,2018-07-08
1397-04-19,261.2,2018-07-10
1397-04-20,257.6,2018-07-11
1397-04-23,261.7,2018-07-14
1397-04-24,257.0,2018-07-15
